4.087492	4.463700	d
\	0.000000	0.000000
19.323916	19.431404	d
\	0.000000	0.000000
20.748132	20.828748	d
\	0.000000	0.000000
21.124340	21.204956	d
\	0.000000	0.000000
21.648344	21.702088	d
\	0.000000	0.000000
22.535120	22.629172	d
\	0.000000	0.000000
23.005380	23.032252	d
\	0.000000	0.000000
28.702244	28.742552	d
\	0.000000	0.000000
29.481532	29.535276	d
\	0.000000	0.000000
29.615892	29.696508	d
\	0.000000	0.000000
30.825132	30.878876	d
\	0.000000	0.000000
30.959492	31.026672	d
\	0.000000	0.000000
31.590984	31.658164	d
\	0.000000	0.000000
32.114988	32.155296	d
\	0.000000	0.000000
33.391408	33.445152	d
\	0.000000	0.000000
33.498896	33.552640	d
\	0.000000	0.000000
36.307020	36.360764	d
\	0.000000	0.000000
36.468252	36.521996	d
\	0.000000	0.000000
36.629484	36.710100	d
\	0.000000	0.000000
36.938512	37.046000	d
\	0.000000	0.000000
39.531660	39.612276	d
\	0.000000	0.000000
46.908024	46.961768	d
\	0.000000	0.000000
47.687312	47.741056	d
\	0.000000	0.000000
47.848544	47.929160	d
\	0.000000	0.000000
48.009776	48.076956	d
\	0.000000	0.000000
48.829372	48.883116	d
\	0.000000	0.000000
52.846736	52.900480	d
\	0.000000	0.000000
53.303560	53.370740	d
\	0.000000	0.000000
53.908180	53.975360	d
\	0.000000	0.000000
55.292088	55.345832	d
\	0.000000	0.000000
55.547372	55.614552	d
\	0.000000	0.000000
57.240308	57.294052	d
\	0.000000	0.000000
58.342060	58.409240	d
\	0.000000	0.000000
58.557036	58.624216	d
\	0.000000	0.000000
58.785448	58.852628	d
\	0.000000	0.000000
60.034996	60.102176	d
\	0.000000	0.000000
60.169356	60.209664	d
\	0.000000	0.000000
61.929472	61.996652	d
\	0.000000	0.000000
62.184756	62.225064	d
\	0.000000	0.000000
62.413168	62.466912	d
\	0.000000	0.000000
63.219328	63.286508	d
\	0.000000	0.000000
63.447740	63.514920	d
\	0.000000	0.000000
63.985180	64.038924	d
\	0.000000	0.000000
66.349916	66.443968	d
\	0.000000	0.000000
67.774132	67.827876	d
\	0.000000	0.000000
68.015980	68.056288	d
\	0.000000	0.000000
68.298136	68.365316	d
\	0.000000	0.000000
68.929628	69.010244	d
\	0.000000	0.000000
69.063988	69.104296	d
\	0.000000	0.000000
69.776096	69.829840	d
\	0.000000	0.000000
70.004508	70.058252	d
\	0.000000	0.000000
70.582256	70.636000	d
\	0.000000	0.000000
70.716616	70.783796	d
\	0.000000	0.000000
70.985336	71.065952	d
\	0.000000	0.000000
71.119696	71.200312	d
\	0.000000	0.000000
71.280928	71.334672	d
\	0.000000	0.000000
72.033344	72.073652	d
\	0.000000	0.000000
73.215712	73.269456	d
\	0.000000	0.000000
73.712844	73.780024	d
\	0.000000	0.000000
73.968128	74.035308	d
\	0.000000	0.000000
75.002700	75.069880	d
\	0.000000	0.000000
83.050864	83.104608	d
\	0.000000	0.000000
83.171788	83.225532	d
\	0.000000	0.000000
84.515388	84.569132	d
\	0.000000	0.000000
84.649748	84.716928	d
\	0.000000	0.000000
84.784108	84.905032	d
\	0.000000	0.000000
85.093136	85.146880	d
\	0.000000	0.000000
86.154580	86.208324	d
\	0.000000	0.000000
86.275504	86.342684	d
\	0.000000	0.000000
86.423300	86.463608	d
\	0.000000	0.000000
86.557660	86.611404	d
\	0.000000	0.000000
86.812944	86.866688	d
\	0.000000	0.000000
87.108536	87.162280	d
\	0.000000	0.000000
87.793772	87.860952	d
\	0.000000	0.000000
88.075928	88.143108	d
\	0.000000	0.000000
88.425264	88.492444	d
\	0.000000	0.000000
89.043320	89.070192	d
\	0.000000	0.000000
89.647940	89.701684	d
\	0.000000	0.000000
90.171944	90.252560	d
\	0.000000	0.000000
90.319740	90.373484	d
\	0.000000	0.000000
90.991540	91.058720	d
\	0.000000	0.000000
93.934024	94.041512	d
\	0.000000	0.000000
96.648096	96.715276	d
\	0.000000	0.000000
96.769020	96.849636	d
\	0.000000	0.000000
97.225844	97.279588	d
\	0.000000	0.000000
97.508000	97.575180	d
\	0.000000	0.000000
99.214372	99.254680	d
\	0.000000	0.000000
99.483092	99.550272	d
\	0.000000	0.000000
99.792120	99.818992	d
\	0.000000	0.000000
100.033968	100.087712	d
\	0.000000	0.000000
100.302688	100.342996	d
\	0.000000	0.000000
100.934180	101.001360	d
\	0.000000	0.000000
102.035932	102.103112	d
\	0.000000	0.000000
102.519628	102.586808	d
\	0.000000	0.000000
102.748040	102.815220	d
\	0.000000	0.000000
103.070504	103.151120	d
\	0.000000	0.000000
103.352660	103.406404	d
\	0.000000	0.000000
103.513892	103.554200	d
\	0.000000	0.000000
103.957280	103.984152	d
\	0.000000	0.000000
104.575336	104.655952	d
\	0.000000	0.000000
105.032160	105.099340	d
\	0.000000	0.000000
108.162748	108.256800	d
\	0.000000	0.000000
108.350852	108.418032	d
\	0.000000	0.000000
108.471776	108.552392	d
\	0.000000	0.000000
110.379688	110.460304	d
\	0.000000	0.000000
112.623500	112.677244	d
\	0.000000	0.000000
113.268428	113.362480	d
\	0.000000	0.000000
113.389352	113.429660	d
\	0.000000	0.000000
113.698380	113.752124	d
\	0.000000	0.000000
114.276128	114.343308	d
\	0.000000	0.000000
115.351008	115.418188	d
\	0.000000	0.000000
116.184040	116.251220	d
\	0.000000	0.000000
116.331836	116.399016	d
\	0.000000	0.000000
116.493068	116.546812	d
\	0.000000	0.000000
116.775224	116.815532	d
\	0.000000	0.000000
117.487332	117.527640	d
\	0.000000	0.000000
117.567948	117.635128	d
\	0.000000	0.000000
118.736880	118.763752	d
\	0.000000	0.000000
119.274320	119.341500	d
\	0.000000	0.000000
119.569912	119.637092	d
\	0.000000	0.000000
119.811760	119.852068	d
\	0.000000	0.000000
120.926948	120.994128	d
\	0.000000	0.000000
121.168796	121.289720	d
\	0.000000	0.000000
121.356900	121.410644	d
\	0.000000	0.000000
121.598748	121.692800	d
\	0.000000	0.000000
121.813724	121.880904	d
\	0.000000	0.000000
122.082444	122.136188	d
\	0.000000	0.000000
122.633320	122.687064	d
\	0.000000	0.000000
122.888604	122.955784	d
\	0.000000	0.000000
123.479788	123.520096	d
\	0.000000	0.000000
123.600712	123.681328	d
\	0.000000	0.000000
123.748508	123.842560	d
\	0.000000	0.000000
123.936612	123.976920	d
\	0.000000	0.000000
124.030664	124.097844	d
\	0.000000	0.000000
124.326256	124.380000	d
\	0.000000	0.000000
125.024928	125.092108	d
\	0.000000	0.000000
125.629548	125.696728	d
\	0.000000	0.000000
126.852224	126.919404	d
\	0.000000	0.000000
128.518288	128.598904	d
\	0.000000	0.000000
131.299540	131.380156	d
\	0.000000	0.000000
132.025084	132.092264	d
\	0.000000	0.000000
132.159444	132.253496	d
\	0.000000	0.000000
132.495344	132.562524	d
\	0.000000	0.000000
132.844680	132.898424	d
\	0.000000	0.000000
133.247760	133.288068	d
\	0.000000	0.000000
133.368684	133.422428	d
\	0.000000	0.000000
133.503044	133.570224	d
\	0.000000	0.000000
133.637404	133.718020	d
\	0.000000	0.000000
133.852380	133.892688	d
\	0.000000	0.000000
134.470436	134.537616	d
\	0.000000	0.000000
135.800600	135.854344	d
\	0.000000	0.000000
136.190244	136.311168	d
\	0.000000	0.000000
136.673940	136.700812	d
\	0.000000	0.000000
136.915788	136.969532	d
\	0.000000	0.000000
137.708512	137.802564	d
\	0.000000	0.000000
137.869744	137.923488	d
\	0.000000	0.000000
138.125028	138.192208	d
\	0.000000	0.000000
138.649032	138.729648	d
\	0.000000	0.000000
138.810264	138.850572	d
\	0.000000	0.000000
139.065548	139.119292	d
\	0.000000	0.000000
139.199908	139.267088	d
\	0.000000	0.000000
139.737348	139.791092	d
\	0.000000	0.000000
139.885144	139.952324	d
\	0.000000	0.000000
140.341968	140.436020	d
\	0.000000	0.000000
140.704740	140.771920	d
\	0.000000	0.000000
141.148128	141.215308	d
\	0.000000	0.000000
141.578080	141.631824	d
\	0.000000	0.000000
141.712440	141.766184	d
\	0.000000	0.000000
142.048340	142.088648	d
\	0.000000	0.000000
142.155828	142.209572	d
